1113,NE,Male,Vest,44,48,48,44,48,48,27,27,31,2015,NE 1113,,,,,,
1114,NE,Male,Vest,39,43,43,39,43,43,19,19,23,2015,NE 1114,,,,,,
1115,NE,Male,Vest,24,28,28,24,28,28,18,18,22,2015,NE 1115,,,,,,
1116,NE,Male,Vest,33,37,37,33,37,37,22,22,26,2015,NE 1116,,,,,,
1117,NE,Male,Vest,18,22,22,18,22,22,9,9,13,2015,NE 1117,,,,,,
1118,NE,Male,Vest,38,42,42,38,42,42,20,20,24,2015,NE 1118,,,,,,
1119,NE,Male,Vest,50,54,54,50,54,54,27,27,31,2015,NE 1119,,,,,,
1120,NE,Male,Vest,27,31,31,27,31,31,21,21,25,2015,NE 1120,,,,,,
1121,NE,Male,Vest,29,33,33,29,33,33,20,20,24,2015,NE 1121,,,,,,
1122,NE,Male,Vest,44,48,48,44,48,48,22,22,26,2015,NE 1122,,,,,,
1123,NE,Male,Vest,41,45,45,41,45,45,20,20,24,2015,NE 1123,,,,,,
1124,NE,Male,Vest,37,41,41,37,41,41,24,24,28,2015,NE 1124,,,,,,
1125,NE,Male,Vest,26,30,30,26,30,30,18,18,22,2015,NE 1125,,,,,,
1126,NE,Male,Vest,29,33,33,29,33,33,12,12,16,2015,NE 1126,,,,,,
1127,NE,Male,Vest,28,32,32,28,32,32,20,20,24,2015,NE 1127,,,,,,
1128,NE,Male,Vest,27,31,31,27,31,31,21,21,25,2015,NE 1128,,,,,,
1129,NE,Male,Vest,27,31,31,27,31,31,20,20,24,2015,NE 1129,,,,,,
1130,NE,Male,Vest,26,30,30,26,30,30,21,21,25,2015,NE 1130,,,,,,
1131,NE,Male,Vest,23,27,27,23,27,27,12,12,16,2015,NE 1131,,,,,,
1132,NE,Male,Vest,26,30,30,26,30,30,14,14,18,2015,NE 1132,,,,,,
1133,NE,Male,Vest,18,22,22,18,22,22,8,8,12,2015,NE 1133,,,,,,
1134,NE,Male,Vest,48,52,52,48,52,52,22,22,26,2015,NE 1134,,,,,,
1135,NE,Male,Coat,42,46,46,44,48,48,44,48,52,2015,NE 1135,,,,,,
1136,NE,Male,Coat,34,38,38,36,40,40,26,30,34,2015,NE 1136,,,,,,
1137,NE,Male,Coat,24,28,28,23,27,27,11,15,19,2015,NE 1137,,,,,,
1138,NE,Male,Coat,36,40,40,36,40,40,34,38,42,2015,NE 1138,,,,,,
1139,NE,Male,Coat,36,40,40,44,48,48,37,41,45,2015,NE 1139,,,,,,
1140,NE,Male,Coat,30,34,34,22,26,26,33,37,41,2015,NE 1140,,,,,,
1141,NE,Male,Coat,40,44,44,40,44,44,32,36,40,2015,NE 1141,,,,,,
1142,NE,Male,Coat,40,44,44,42,46,46,40,44,48,2015,NE 1142,,,,,,
1143,NE,Male,Coat,36,40,40,30,34,34,35,39,43,2015,NE 1143,,,,,,
1144,NE,Male,Coat,42,46,46,46,50,50,34,38,42,2015,NE 1144,,,,,,
1145,NE,Male,Coat,36,40,40,30,34,34,36,40,44,2015,NE 1145,,,,,,
